9921,Lotfi Ben Slimane,M,176,70
9922,Al-Mehdi Ben Slimane,M,170,76
9923,Mohamed Ben Slimane,M,187,73
9924,Moncef Ben Soltane,M,185,78
9925,Meziane Ben Tahar,M,168,62
9926,Amor Ben Yahia,M,175,63
9927,Khaled Ben Yahia,M,180,80
9928,Wissem Ben Yahia,M,176,65
9929,Imed Ben Younes,M,174,64
9930,Lahlou Ben Youns,M,180,75
9931,El-Munsif Ben Youssef,M,170,70
9932,Leila Maryam Ben Youssef,F,160,55
9933,Alon Ben-Dor,M,173,74
9934,Dov Ben-Dov,M,NA,NA
9935,Ralli Ben-Yehuda,F,157,52
9936,Philippe Bena,M,168,69
9937,Raouf Benabid,M,178,82
9938,Ctirad Benek,M,NA,NA
9939,Diego Orlando Benaglio,M,195,89
9940,Tarek Aziz Benaissa,M,170,66
9941,Jaroslav Benk,M,181,82
9942,Oscar Benalczar,M,189,92
9943,Abderrahmane Benamadi,M,183,90
9944,Mounir Benamadi,M,168,66
9945,Roberto Benamati,M,NA,NA
9946,Nafaa Benami,M,165,56
9947,Hctor Benaprs L.,M,182,66
9948,"Christopher Anthony ""Chris"" Benard",M,191,84
9949,Claude Edmont Bnard,M,176,68
9950,Raoul Ren Alphonse Bnard,M,NA,NA
9951,"Stylianos ""Stelios"" Benardis",M,NA,NA
9952,Maximilian Benassi,M,184,78
9953,Alfonso Benavides Lpez de Ayala,M,182,86
9954,Jos Mara Benavides Accibar,M,180,130
9955,Juan Benavides Janjaque,M,172,90
9956,Juan Benavides Hermosilla,M,194,90
9957,Ramiro Benavides,M,175,68
9958,Virgen Benavides Muoz,F,162,54
9959,Aristeo Benavdez,M,NA,NA
9960,Jhow Hendric Benavdez Banegas,M,179,76
9961,Reda Benbaziz,M,175,60
9962,Pavel Benc,M,172,70
9963,Abdelhafid Benchabla,M,184,81
9964,Samir Benchenaf,M,167,55
9965,Juraj Benk,M,170,62
9966,Petr Benik,M,180,73
9967,Alfred John Bencini,M,NA,NA
9968,Fabio Bencivenga,M,201,97
9969,Curt Ragnar Benckert,M,NA,NA
9970,Jos Reynaldo Bencosme de Leon,M,185,73
9971,Gbor Bencsik,M,194,90
9972,Mria Bencsik,F,164,52
9973,Jnos Bencze,M,198,103
9974,Lajos Bencze (Biringer-),M,NA,NA
9975,Andrej Benda,M,193,95
9976,Antal Benda,M,NA,NA
9977,Jan Benda,M,192,96
9978,Mohamed Bendahmane,M,175,68
9979,Tharwat El-Bendary,M,NA,98
9980,Sofiane Bendebka,M,170,65
9981,Jlia Bendeov,F,178,68
9982,Alejandro Bender,M,191,100
9983,Garrett Bender,M,193,105
9984,Heinrich Bender,M,183,NA
9985,Lars Bender,M,184,80
9986,Sven Bender,M,185,80
9987,"Thomas Erwin ""Tom"" Bender",M,213,105
9988,Brunon Bendig,M,169,54
9989,Martin Bendk,M,187,95
9990,Hans-Jrg Bendiner,M,184,82
9991,Finn Berg Bendixen,M,185,74
9992,Ole Christian Bendixen,M,180,75
9993,Kurt Bendlin,M,178,91
9994,Ferenc Bene,M,170,70
9995,Gusztv Bene,M,NA,NA
9996,Lszl Bene,M,NA,NA
9997,Mrton Zoltn Bene,M,184,87
9998,Mihaela Bene,F,NA,NA
9999,Lino Benech,M,175,70
10000,Anna Beneck (-Morale),F,170,59
10001,Daniela Beneck (-Frinolli),F,163,54
10002,Christina Benecke,F,190,76
10003,Emil Benecke,M,173,NA
10004,Gnther Benecke,M,173,66
10005,Sascha Benecken,M,178,74
10006,Gbor Benedek,M,NA,NA
10007,Jnos Benedek,M,159,60
10008,Tibor Benedek,M,190,96
10009,Lidija Benedeti-Lapajne,F,175,64
10010,Enrico Benedetti,M,NA,NA
10011,Franco Benedetti,M,171,73
10012,Giordano Benedetti,M,189,67
10013,Luigi Benedetti,M,181,70
10014,Michele Benedetti,M,175,68
10015,Nicola Benedetti,M,198,78
10016,Maja Benedii,F,172,60
10017,Edward Benedicks,M,NA,NA
10018,Charles Sumner Benedict,M,NA,NA
10019,Camila Mazza de Benedicto,F,NA,NA
10020,"Frederika ""Cees"" Benedictus-Lieftinck",F,NA,NA
10021,Brane Benedik,M,NA,NA
10022,Grega Benedik,M,183,82
10023,Josef Benedik,M,NA,NA
10024,Ole Benediktson,M,173,63
10025,Kristinn Benediktsson,M,175,68
10026,lafur Benediktsson,M,179,85
10027,Franco Benedini,M,185,77
10028,Andrea Benelli,M,173,80
10029,Bouke Benenga,M,NA,NA
10030,Lambertus Benenga,M,NA,NA
10031,Jan Bene,M,NA,NA
10032,Ladislav Bene,M,181,81
10033,Marijan Bene,M,170,68
10034,Petr Bene,M,198,95
10035,Waltraud Benesch,F,164,58
10036,Hana Beneov,F,170,60
10037,Iveta Beneov (-Melzer),F,170,56
10038,Francisco Javier Benet Martn,M,186,81
10039,Pavel Benetka,M,NA,NA
10040,Andrea Benetti,M,174,68
10041,Csar Augusto Benetti Aprosio,M,NA,NA
10042,Mario Benetton,M,175,70
10043,Meaghan Benfeito,F,155,48
10044,Arnaldo Benfenati,M,NA,NA
10045,"Frederick Angus ""Fred"" Benfield (-Kirkham)",M,NA,NA
10046,Giovanni Benfratello,M,NA,NA
10047,Izaskun Bengoa Prez,F,172,63
10048,Mara Vernica Bengochea,F,170,62
10049,"Serge Bengono, II",M,176,72
10050,"Deborah ""Debbie"" Bengtson",F,177,51
10051,Jerry Ricardo Bengtson Bodden,M,182,80
10052,Knut Sverre Bengtson,M,172,85
10053,Allan August Bengtsson,M,NA,NA
10054,Angelica Therese Bengtsson,F,163,52
10055,Bengt Folke Bengtsson,M,NA,NA
10056,Bengt-ke Bengtsson,M,NA,NA
10057,Birgitta Kristina Bengtsson,F,170,61
10058,Boel Katarina Bengtsson (-Bessemer-Clark),F,NA,NA
10059,Catrine Bengtsson,F,161,57
10060,Claes Hkan Bengtsson,M,189,78
10061,Leif Eddy Bengtsson,M,192,130
10062,Leif Georg Folke Bengtsson,M,180,78
10063,Gabriel Giovanni Bengtsson (Castillo-),M,168,68
10064,Gert-ke Bengtsson,M,176,64
10065,Gran Olof Bengtsson,M,178,62
10066,Jan Gran Lennart Bengtsson,M,183,85
10067,Gsta Ragnar Bengtsson (-Bewert),M,NA,NA
10068,Per Hkan Bengtsson,M,176,68
10069,Jan Ingvar Harald Bengtsson,M,180,84
10070,Bengt Rolf Ingvar Bengtsson,M,182,73
10071,Grd Kristin Bengtsson,F,169,65
10072,Lars Hkan Bengtsson,M,173,66
10073,Willy Lars-Erik Bengtsson,M,182,82
10074,Maria Bengtsson,F,163,52
10075,Odd Michael Bengtsson (-Tember),M,173,57
10076,Karl Oscar Vilhelm Bengtsson,M,NA,NA
10077,Otto Bernhard Bengtsson,M,NA,NA
10078,Per Olov Bengtsson,M,189,82
10079,Per-Inge Bengtsson,M,184,78
10080,Rolf-Gran Bengtsson,M,171,67
10081,Bengt Stefan Bengtsson,M,178,70
10082,Sylve Boris Bengtsson,M,NA,NA
10083,Anna Therese Bengtsson,F,187,83
10084,Ann Marianne Victoria Bengtsson (-Albrektsson),F,167,51
10085,Ilda Maria Bengue,F,177,84
10086,Ren Benguerel,M,185,63
10087,Abdelraouf Benguit,M,170,65
10088,John Cecil Benham,M,NA,NA
10089,"Reginald Joseph ""Reg"" Benham",M,183,82
10090,"Stanley Delong ""Stan"" Benham",M,NA,NA
10091,Nassima Saleha Benhamouda ep Akouche,F,180,67
10092,Joseph Benhard,M,163,48
10093,Hasna Benhassi,F,166,47
10094,Niccol Beni,M,185,70
10095,Mohieddine Beni Daoud,M,164,60
10096,Aleksi Benianidze,M,184,80
10097,Susan Benicke,F,160,43
10098,Rosalie Bni Tano,F,163,48
10099,Jan Janusz Benigier,M,174,70
10100,Amar Benikhlef,M,186,90
10101,Eric Creighton Beningfield,M,NA,NA
10102,Emilio Benini,M,NA,NA
10103,Fides Benini,F,NA,NA
10104,Charles Bnitah,M,176,80
10105,Vtor Alves Benite,M,190,88
10106,Lorena Aida Benites Valverde,F,174,67
10107,Alejandra Jhonay de Jess Bentez Romero,F,169,62
10108,Arsenio Bentez Zarza,M,190,88
10109,Carlos Bentez Surez,M,177,79
10110,Elena Bentez Morales,F,168,67
10111,Eliudis Bentez,M,185,90
10112,Jenifer del Carmen Bentez Bentez,F,160,50
10113,Jos Roberto Bentez,M,180,69
10114,Mario Eustaquio Bentez,M,172,71
10115,Alexia Pamela Bentez Quijada,F,165,57
10116,Pedro Juan Bentez Domnguez,M,190,80
10117,Rubn Antonio Bentez,M,174,68
10118,Gregorio Benito Rubio,M,179,73
10119,Marie Benito,F,158,50
10120,Benjamin Insfran,M,196,97
10121,Ivan Benjamin,M,NA,NA
10122,Lester Benjamin,M,178,69
10123,"Stephen DeLancey ""Steve"" Benjamin",M,175,59
10124,"Timothy David ""Tim"" Benjamin",M,183,76
10125,Mohammed Benkablia,M,180,72
10126,Max Benker,M,168,69
10127,Mohamed Benkhemassa,M,175,60
10128,Barbara Benk,F,173,61
10129,"Gregory Laurie ""Greg"" Benko",M,182,59
10130,Katalin Benk,F,176,70
10131,Lindsay Dianne Benko (-Mintenko),F,185,74
10132,Tibor Benk (-Benk-Kzdivsrhelyi),M,180,NA
10133,Zoltn Benk,M,182,85
10134,Rok Benkovi,M,181,62
10135,"Brittany ""Britt"" Benn",F,165,68
10136,Carlos Miguel Benn Pott,M,NA,NA
10137,"James Randolph ""Jamie"" Benn",M,189,94
10138,Maurice Benn,M,179,69
10139,Anthony Benna,M,172,76
10140,"Marinus Apolonia ""Rinus"" Bennaars",M,NA,NA
10141,Mustapha Bennacer,M,168,55
10142,Lucas Rafael Bennazar Ortz,M,183,86
10143,Edwin Johannes Benne,M,208,104
10144,"Huelet Leo ""Joe"" Benner",M,178,100
10145,Maikel Benner,M,177,78
10146,Julien Benneteau,M,185,79
10147,Adrienne Bennett (Tay-),F,165,60
10148,Ainsley Bennett,M,168,62
10149,Anna Bennett,F,168,65
10150,Audrey Ethel Bennett (-Banfield),F,165,60
10151,Basil Robert Bennett,M,183,77
10152,"Robert Earl ""Bob"" Bennett",M,183,78
10153,"Robert Howard ""Bob"" Bennett",M,188,98
10154,Brett Hugh Bennett,M,151,66
10155,Brooke Marie Bennett (-Frioud),F,165,57
10156,Charles Bennett,M,NA,NA
10157,"Christopher ""Chris"" Bennett",M,188,115
10158,Douglas Haig Bennett,M,NA,NA
10159,"Edward Grant ""Ed"" Bennett",M,193,93
10160,"Edward Howard Bennett, Jr.",M,NA,NA
10161,"Geoffrey Russell ""Geoff"" Bennett",M,NA,NA
10162,George Bennett,M,181,58
10163,"Gregory Sydney ""Greg"" Bennett",M,178,69
10164,"John Hadfield ""Jack"" Bennett",M,NA,NA
10165,"Jefferson Taft ""Jeff"" Bennett",M,173,69
10166,John Dale Bennett,M,172,68
10167,Joyce Elaine Bennett (-Sala Tenna),F,168,63
10168,Karen Bennett,F,179,75
10169,Kyle Ray Bennett,M,183,83
10170,Laura Marie Bennett (Reback-),F,175,59
10171,Margaret Helen Bennett (-Anthony),F,NA,NA
10172,Mark Stewart Bennett,M,183,89
10173,Mervyn Bennett,M,179,70
10174,Michael I. Bennett,M,183,90
10175,"Michael John ""Mick"" Bennett",M,183,71
10176,Paul Bennett,M,207,100
10177,Peter John Bennett,M,183,78
10178,Richard John Bennett,M,180,70
10179,Ronald Roosevelt Bennett Martnez,M,175,70
10180,"Sandra Kaye ""Sandy"" Bennett",F,168,60
10181,Shayne Anthony Bennett,M,195,100
10182,"Edward Ernest ""Ted"" Bennett",M,NA,NA
10183,Todd Anthony Bennett,M,170,64
10184,Hawley Bennett-Awad,F,161,52
10185,Francesco Bennici,M,171,50
10186,Andrew David Bennie,M,180,68
10187,"Christine Mary ""Chris"" Benning (Tranter-)",F,160,49
10188,Denise Benning (-Reid),F,154,47
10189,Carina Marguerite Benninga,F,164,64
10190,Marc Alexander Benninga,M,170,66
10191,"Alejandro Christian ""Alex"" Benoit Zurcher",M,NA,NA
10192,Andr Benoit,M,178,80
10193,Joan Benoit (-Samuelson),F,157,46
10194,"Maurice ""Moe"" Benoit",M,180,81
10195,Raoul Benot,M,NA,NA
10196,Raymond Benoit,M,NA,NA
10197,Tessa Benoit,F,167,54
10198,Francesca Benolli,F,163,53
10199,Lino Benoni,M,NA,NA
10200,Jean-Baptiste Benoy,M,NA,NA
10201,Baldomiro Benquet,M,NA,NA
10202,Gabriel Benquet,M,NA,NA
10203,Constant Bens,M,172,78
10204,Ernest Bens,M,187,84
10205,Zohra Bensalem,F,178,56
10206,Yassine Bensghir,M,179,68
10207,"Antony Lee ""Tony"" Benshoof",M,185,91
10208,Laurence Bensimon,F,175,55
10209,Todd Leddie Bensley,M,183,95
10210,Mourad Benslimani,M,178,64
10211,"Robert John ""Bobby"" Benson",M,167,61
10212,Craig Harry Benson,M,183,80
10213,Eleni Benson,F,170,74
10214,Elizabeth Jane Benson (MacAdam-),F,NA,NA
10215,Frank Weston Benson,M,NA,NA
10216,Gordon James Benson,M,191,78
10217,"Kristin James ""Kris"" Benson",M,193,85
10218,"Robert ""Robin"" Benson",M,177,79
10219,Stuart Benson,M,195,93
10220,"Anthony Charles ""Tony"" Benson",M,183,65
10221,Troy Robert Benson,M,NA,NA
10222,Willy Benson,M,182,83
10223,Jake Bensted,M,173,73
10224,"John Peale ""Johnny"" Bent",M,NA,67
10225,Neisser Santiago Bent Vzquez,M,170,67
10226,Nike Lovisa Bent,F,164,73
10227,"Stephen ""Steve"" Bent",M,188,79
10228,Hadia Bentaleb,F,167,52
10229,Carmelo Bentancur,M,NA,NA
10230,Dominique Bentejac,M,176,62
10231,Lutz Benter,M,162,51
10232,Uwe Benter,M,150,50
10233,Guilherme Frederico Feria Bentes,M,NA,NA
10234,Isaac Bentham,M,NA,NA
10235,Ketema Benti,M,179,68
10236,Gheorghe Benia,M,NA,NA
10237,Aldo Bentini,M,172,71
10238,Anna Bentley,F,180,70
10239,Caryn Bentley,F,178,75
10240,Coral Ann Bentley,F,167,55
10241,John Bentley,M,184,84
10242,Nesbit Christopher Bentley,M,NA,NA
10243,Paul Bentley,M,180,85
10244,Richard Bentley,M,175,70
10245,"Anthony William ""Tony"" Bentley-Buckle",M,174,74
10246,Jos Bento Lpez,M,NA,NA
10247,Rui Fernando Silva Calapez Pereira Bento,M,176,68
10248,John Benton,M,185,95
10249,Noureddine Maurice Bentoumi,M,176,70
10250,Allan Hundstrup Bentsen,M,182,85
10251,"William Bruce ""Bill"" Bentsen",M,180,75
10252,"Joseph ""Gunnar"" Bentz",M,196,84
10253,Pl Sverre Benum,M,179,67
10254,Matej Beu,M,196,83
10255,Andrea Benvenuti,M,183,72
10256,Dante Francisco Benvenuti Lenardon,M,NA,NA
10257,"Giovanni ""Nino"" Benvenuti",M,178,67
10258,Osvaldo Francisco Benvenuti,M,174,70
10259,Macarena Benvenuto Gutirrez,F,162,56
10260,Pierre-Yves Bny,M,165,60
10261,Esi Benyarku,F,168,55
10262,Carl Richard Benyon,M,157,54
10263,Stanislav Benyov,M,189,90
10264,"Adolph Franz Marie ""Dolf"" Benz",M,NA,NA
10265,Laura Benz,F,172,63
10266,Sara Benz,F,163,55
10267,"Josef ""Sepp"" Benz",M,180,81
10268,Jan Benzien,M,180,75
10269,Rda Benzine,M,180,63
10270,Irbeh Sebti Benzine,M,NA,NA
10271,Fumiyuki Beppu,M,180,65
10272,Richard Sam Bera,M,185,75
10273,Ji Beran,M,171,74
10274,Ji Beran,M,192,80
10275,Josef Bernek,M,188,86
10276,Josef Bernek,M,NA,NA
10277,Paul Branger,M,NA,NA
10278,Riardas Berankis,M,175,70
10279,Kateina Bernkov,F,160,49
10280,Renata Bernkov,F,179,74
10281,Bryan Wallace Berard,M,185,86
10282,J. Brard,M,NA,NA
10283,Patrick Brard,M,186,80
10284,Gian Nicola Berardi,M,178,72
10285,Felice Mario Lodovico Berardo,M,NA,NA
10286,Marcel Beraud,M,NA,NA
10287,"Gustav ""Gustl"" Berauer",M,NA,NA
10288,Boidar Beravs,M,176,74
10289,Slavko Beravs,M,178,78
10290,Marius Daniel Berbecar,M,166,58
10291,Dumitru Marian Berbece,M,185,79
10292,Kaan Berberolu,M,NA,NA
10293,Lalka Stoyanova Berberova,F,182,73
10294,Martin Berberyan,M,160,60
10295,Trevor Berbick,M,187,93
10296,Joe Berc,M,191,90
10297,Adrian Berce,M,185,78
10298,Gheorghe Berceanu,M,150,51
10299,Alfredo Jorge Ebling Bercht,M,NA,NA
10300,Rolf Fernando Ebling Bercht,M,NA,NA
10301,Manuela Berchtold,F,164,58
10302,Meinrad Berchtold,M,163,56
10303,Omer Henri Joseph Berck,M,NA,NA
10304,Ralf Berckhan,M,183,75
10305,Tibor Berczelly (Berczeller-),M,NA,NA
10306,Andrs Brczes (Bendekovits),M,NA,NA
10307,Istvn Brczi,M,172,65
10308,Gheorghe Berdar,M,176,71
10309,Edgardo R. Berdeguer,M,170,66
10310,Ccilia Berder,F,171,65
10311,Ion Berdil,M,183,78
10312,Iosif Konstantinovich Berdiyev,M,NA,NA
10313,Ramn Luis Berdoms Llunell,M,NA,NA
10314,Oleg Berdos,M,175,68
10315,Gabriel Berdugo Garca,M,177,72
10316,Vyacheslav Berduta,M,193,120
10317,Tom Berdych,M,195,90
10318,Nicolae Berechet,M,NA,NA
10319,Anna Berecz,F,174,73
10320,Ignc Berecz,M,NA,NA
10321,Zsombor Berecz,M,195,95
10322,Brigitta Bereczki,F,173,58
10323,Sndor Bereczky,M,183,75
10324,Adem Bereket,M,175,76
10325,Ernesto Beren,M,158,55
10326,Gudrun Berend (-Wakan),F,168,60
10327,Charlotte Berend-Corinth,F,NA,NA
10328,Viktor Fedorovych Berendiuha,M,186,96
10329,Brigitte Berendonk (-Franke),F,179,74
10330,Max Berendson Armas,M,173,NA
10331,Ulf Georg Simon Sigfrid Berendt,M,NA,NA
10332,"Richard ""Ricky"" Berens",M,188,93
10333,Clark Guno Berenstein (-Pocorni),M,157,60
10334,Bence Bres,M,180,77
10335,Ern Bres,M,NA,NA
10336,Mdlina Bere,F,186,75
10337,Mike Beres,M,179,79
10338,Zoltn Bres,M,185,83
10339,Hayley Beresford,F,166,60
10340,Jack Beresford,M,NA,NA
10341,John Graham Hope de la Poer Beresford,M,NA,NA
10342,Julius Beresford Wiszniewski,M,NA,NA
10343,John Michael Beresford,M,183,75
10344,Oleksandr Mykolaiovych Beresh,M,171,64
10345,Olha Oleksandrivna Beresneva,F,168,57
10346,Katarna Bereov,F,162,49
10347,Dmitry Vladimirovich Berestov,M,180,105
10348,Sergey Mikhaylovich Berestovsky,M,178,76
10349,Igor Bereti,M,186,79
10350,Ambrogio Beretta,M,NA,NA
10351,Amilcare Beretta,M,NA,NA
10352,Yury Viktorovich Berezhko,M,198,97
10353,Larysa Vitalivna Berezhna,F,178,66
10354,Tetiana Mykolavna Berezhna,F,174,65
10355,Liubov Ivanivna Berezhna-Odynokova,F,167,61
10356,Yelena Viktorovna Berezhnaya,F,154,42
10357,Viktor Viktorovych Berezhniy,M,203,110
10358,Andr Berezin,M,195,97
10359,Sergey Yevgenyevich Berezin,M,184,82
10360,Vladimir Berezin,M,186,84
10361,Dmitry Yevgenyevich Berezkin,M,170,60
10362,Jana Berezko-Marggrander,F,165,44
10363,Olga Viktorovna Berezneva,F,186,75
10364,Barbara Berezowski (-Ivan),F,NA,NA
10365,Mykola Berezutskiy,M,191,80
10366,Igor Andreyevich Berezutsky,M,188,78
10367,"Aina Berg (-Brolin, -Heinze)",F,NA,NA
10368,"Aki-Petteri Arvid ""Aki"" Berg",M,191,94
10369,"Andr Antoine ""Anthony"" Berg",M,NA,NA
10370,Arne Berg,M,NA,NA
10371,Axel Arne Berg,M,NA,NA
10372,Bernard Berg,M,NA,NA
10373,Bertil Lennart Teodor Berg,M,NA,NA
10374,Karl Bjrn Emanuel Berg,M,195,98
10375,Dieter Berg,M,172,57
10376,Eero Edvin Berg,M,167,58
10377,Ingvar Oskar Daniel Berg,M,NA,NA
10378,Jan Berg,M,175,73
10379,Kre Olaf Berg,M,NA,NA
10380,Kre Olav Berg,M,175,75
10381,Kristin Inger Berg,F,157,56
10382,Kristoffer Zakarias Berg,M,181,86
10383,Lars Fredrik Berg,M,NA,NA
10384,Laura Kay Berg,F,168,61
10385,Lindsey Napela Berg,F,173,77
10386,Michael Jrn Berg,M,186,98
10387,Odd Berg,M,NA,NA
10388,Otto Berg (Jakobsen-),M,182,73
10389,Ove Kjell Berg,M,170,63
10390,Paul Berg,M,180,79
10391,Ragnvald Marinus (-Reginald)  Berg,M,NA,NA
10392,Regina Berg,F,172,53
10393,Reidar Andreas Berg,M,NA,NA
10394,Rolf ge Berg,M,180,72
10395,Uno Hilding Berg,M,NA,NA
10396,Vebjrn Berg,M,176,95
10397,ivind Berg,M,175,75
10398,yvind Berg,M,185,73
10399,Asbjrn Berg-Hansen,M,NA,NA
10400,Espen Berg-Knutsen,M,186,80
10401,Ernesto Bergamasco,M,168,64
10402,Giancarlo Bergamelli,M,170,70
10403,Monica Roberta Bergamelli,F,152,44
10404,Norman Bergamelli,M,170,72
10405,Sergio Bergamelli,M,170,75
10406,Giancarlo Bergamini,M,NA,NA
10407,Silvio Bergamini,M,NA,NA
10408,Almiro Bergamo,M,NA,NA
10409,Rodolfo Bergamo,M,178,70
10410,Klemen Bergant,M,NA,NA
10411,Hassan Bergaoui,M,180,67
10412,Carlos Bergara,M,NA,81
10413,Gnter Bergau,M,185,87
10414,Sven Johan Ludvig Bergdahl,M,191,91
10415,Zakarya Bergdich,M,176,70
10416,Anne Ragna Berge,F,NA,NA
10417,Brynhild Berge (-Samuelsen),F,NA,NA
10418,Guttorm Berge,M,NA,NA
10419,Sophie Berge,F,171,65
10420,Stig Andr Berge,M,167,60
10421,Trygve Berge,M,NA,NA
10422,Trygve Bergeid,M,180,85
10423,Carsten Bergemann,M,196,102
10424,"Bradley Ronald ""Brad"" Bergen",M,180,82
10425,"Gabriel ""Gabe"" Bergen",M,187,92
10426,Larisa Abramovna Bergen (Goncharova-),F,171,67
10427,Robert Bergen,M,183,80
10428,Zoltn Bergendi,M,195,90
10429,Bente Lvgren Bergendorff (-Halsteen),F,NA,NA
10430,Alfred Berger,M,NA,NA
10431,Andreas Berger,M,174,78
10432,"Christiaan David ""Chris"" Berger",M,183,77
10433,David Berger,M,167,83
10434,Ernst Berger,M,NA,NA
10435,Franz Berger,M,187,95
10436,Franz Berger,M,172,73
10437,Frdric Berger,M,NA,NA
10438,Georges Hubert Albert Berger,M,NA,NA
10439,Guylaine Berger (-Talochino),F,169,58
10440,Herman Georges Berger,M,NA,NA
10441,"Johannes Wilhelm Maria ""Hans"" Berger",M,180,NA
10442,Hans-Jrgen Berger,M,182,63
10443,"Isaac ""Ike"" Berger",M,157,59.5
10444,Ilana Berger,F,169,63
10445,Jan Berger,M,178,73
10446,Janine Berger,F,163,52
10447,John Filip Berger,M,NA,NA
10448,Josef Berger,M,NA,NA
10449,Jrg Berger,M,182,75
10450,Lars Berger,M,189,76
10451,Marcel Berger,M,NA,NA
10452,"Marcus ""Mark"" Berger",M,185,116
10453,Michel Berger,M,176,79
10454,"Nikolas ""Nik"" Berger",M,199,92
10455,Paul Berger,M,NA,NA
10456,Peter Berger,M,196,104
10457,Rainer Berger,M,182,73
10458,Rudolf Berger,M,NA,NA
10459,"Samuel ""Sam"" Berger",M,188,82
10460,Sergio Giacomo Berger,M,176,72
10461,Thierry Berger,M,186,70
10462,Tora Berger (-Tveldal),F,166,56
10463,Tore Berger,M,186,76
10464,Vincent Berger,M,186,90
10465,Marielle Berger Sabbatel,F,161,63
10466,Jean-Franois Bergeron,M,195,100
10467,Patrice Bergeron-Cleary,M,188,88
10468,Tjeertje Bergers-Duif,F,165,60
10469,Rolf Bergersen,M,NA,NA
10470,Per Bergerud,M,183,73
10471,Alexandre Bergs,M,NA,NA
10472,Friedel Berges,M,NA,NA
10473,"Rafael ""Rafa"" Berges Marn",M,NA,NA
10474,Morten Sigval Bergesen,M,180,90
10475,James Hunter Bergeson,M,183,86
10476,Iosif Bergesz,M,NA,NA
10477,Emelie Anna Berggren,F,170,66
10478,Evy Margareta Berggren (-Westerberg),F,NA,NA
10479,Gunnar Alf Erik Berggren,M,NA,NA
10480,Lars Peter Berggren,M,186,80
10481,Sten Gunnar Bergh,M,196,96
10482,Karl Ebbe Bergh,M,NA,NA
10483,Maud Wivianne Bergh (-Freiwald),F,178,71
10484,Franz Berghammer,M,NA,NA
10485,Abdel Atif Bergheul,M,NA,NA
10486,"Belle Marlinde ""Bell"" Berghuis",F,166,63
10487,Claire Bergin,F,168,68
10488,Jere Petrud Bergius,M,184,76
10489,Sven Gsta Bergkvist,M,178,62
10490,Staffan Jan Anders Berglind,M,184,106
10491,Kerstin Anna-Lisa Berglund,F,168,56
10492,Bo Abel Berglund,M,177,80
10493,Hans Bo Berglund,M,190,77
10494,Ralph Douglas Charles Berglund,M,177,78
10495,Eivor Johanna Matilda Berglund (-Eriksson),F,NA,NA
10496,Gudrun Elisabeth Berglund,F,167,51
10497,Emma Sofia Berglund,F,171,64
10498,Eva Christin Berglund,F,164,60
10499,Hans Gustaf Bo Berglund,M,NA,NA
10500,Siv Marianne Berglund,F,158,51
10501,Maud Karin Berglund (-Svensson),F,NA,NA
10502,Anders Patrik Berglund,M,192,99
10503,Per-Arne Berglund,M,180,84
10504,Adolf Bergman,M,NA,NA
10505,ke Herman Gottfrid Bergman,M,NA,NA
10506,Carl Johan Lennart Bergman,M,174,69
10507,David Franciscus Johan Bergman,M,188,100
10508,Emil Bergman,M,NA,NA
10509,Gustaf Eugen Bergman,M,NA,NA
10510,John Dennis Bergman,M,190,141
10511,"Petrus Hilding ""Per"" Bergman",M,NA,NA
10512,Thommie Lars Rudolf Bergman,M,179,75
10513,Raimonds Bergmanis,M,192,128
10514,Alexander Bergmann,M,176,70
10515,Arnfinn Bergmann,M,NA,NA
10516,Christoph Bergmann,M,198,100
10517,"Elisabeth Bergmann (-Korentschnig, -Salzer)",F,174,49
10518,Fernand Bergmann,M,NA,NA
10519,Horst Bergmann,M,172,67
10520,Ib Bergmann,M,175,83
10521,Mette Bergmann,F,174,80
10522,Norbert Bergmann,M,166,75
10523,Ralph Bergmann,M,206,95
10524,Robert Bergmann,M,NA,NA
10525,Sidney Bergmann,M,NA,NA
10526,Sigurur Bergmann,M,187,108
10527,Monika Bergmann-Schmuderer,F,176,74
10528,Philippe Bergmans,M,183,79
10529,Heinrich Bergmller,M,180,86
10530,Ignacio Ricardo Bergner,M,191,86
10531,Arthur Bomfim Bergo,M,183,83
10532,Arne Bergodd,M,190,84
10533,Charles E. Bergonzi,M,NA,NA
10534,Eric Bergoust,M,183,77
10535,Sven Olof Lennart Bergquist,M,NA,NA
10536,ke Carl Magnus Bergqvist,M,NA,NA
10537,Erik Gustaf Bergqvist,M,NA,NA
10538,Pr Jonas Bergqvist,M,183,83
10539,Kajsa Margareta Bergqvist (-Herngren-),F,175,59
10540,Lauri Jouni Bergqvist,M,176,66.5
10541,Axel Theodor Bergqvist,M,NA,NA
10542,Torgeir Herje Bergrem,M,178,73
10543,Zuzana Bergrov,F,175,64
10544,Arne Bergseng,M,200,102
10545,Lars Bergseng,M,192,93
10546,Hans Bergsland,M,NA,NA
10547,Jacob Bergsland,M,NA,NA
10548,"Albert ""Bert"" Bergsma",M,NA,NA
10549,"Hendrik Ate ""Han"" Bergsma",M,193,89
